1,"耐用度：pbt键帽耐磨，不易掉色
1,"舒适度：键帽高度适合，人体工学设计，手感很好，打字不累，舒适度高
外观颜值：独具匠心的设计，黑加仑配色很有创意，rgb灯光模式独特又好看
响应速度：连接快，反应快，冰淇淋轴打字声音很好听",预售V98Pro Box冰淇淋轴Pro 黑加仑
2,心心念念的键盘到了很香，包装很好。能满足我的rgb，无线，麻将音的需求。桌面无线化就是趋势。这个价位我觉得很能打了。首发还有小礼品还是棒棒的。,预售V98Pro Box冰淇淋轴Pro 黑加仑
3,"人生第一把机械键盘，成功上车！
颜值满分，性价比满分，开卷开卷！
轴体出厂润的很好，很丝滑，回弹也很好，声音清脆好听，就是空格有点肉。
蓝牙和2.4G连接感觉不到延迟，打字和非职业的轻度游戏玩家都足够用了。
键帽手感很好，很舒服，PBT应该不打油（没测试过）
总之，上车绝对不亏，好货不怕等！",预售V98Pro 蒸汽波轴Pro 黑加仑
4,"耐用度：8000毫安不开灯应该还是挺持久的

舒适度：键盘高度和键帽高度都挺nice用着非常不错

外观颜值：海盐外观还是可以，我这种一直用傻大黑粗的觉得非常不错

响应速度：蓝牙和无线响应速度都不错",预售V98Pro Box冰淇淋轴Pro 海盐
5,"键盘挺好看的，还在使用，后续有问题再说，总体来说还不错；小瑕疵无伤大雅。
德邦物流很差劲，很不爽",预定V98Pro Box冰淇淋轴Pro 海盐
6,快递包装很严实，键盘质量真是太意外了，实物美美哒，触感很好，很推荐哦~实用性和颜值都非常的赞，我很喜欢，会推荐给身边需要的朋友。,预售V98Pro Box冰淇淋轴Pro 海盐
7,"舒适度：大键是调的真的很不错，键帽也很舒服
操作难度：没难度
外观颜值：海盐真滴无敌 好看
响应速度：快
确实是卷王，一开始还担心质量不行，到手检查了一遍都没问题。送测的毛边问题也解决了 。值得购买。",预售V98Pro Box冰淇淋轴Pro 海盐
8,"耐用度：好好好
舒适度：感觉还不错
操作难度：易上手
外观颜值：海盐好看
响应速度：2.4g还是不错的
性价比很高，做工还不错，309要什么自行车。",预售V98Pro 蒸汽波轴Pro 海盐
9,收到货了，努巴尼源限定配色真的好看，一眼就喜欢上了，大键声音好听，外观很好，基本没水口。声音很轻，冰淇淋轴手感真的好.400内天花板了。唯一缺陷感觉这个gasket结构不怎么软弹，不过很香，冲凰,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
10,不错，配置确实实打实的卷王，而且pc定的声音比钢的冰淇淋Pro要好听，这个mda高度的键帽比别人家的矮快接近原厂了，很舒服啊，98买这把确实可以退烧了直接，大键位也是同款卫星轴，素质不错，到手没调教好的随便抹点油就好了，消音整体很棒！可惜了没有旋钮对于蓝牙音箱用户不是很友好，希望下一把98能带个旋钮,预售V98Pro Box冰淇淋轴Pro 海盐
1,"舒适度：手感很不错，用起来也不容易累
操作难度：正常键位排布，稍加磨合就可以盲打
外观颜值：海盐冰淇凌颜值很高，非常喜欢
响应速度：快，灯光的话，音乐律动插线使用还行，无线就算了",V98Pro Box冰淇淋轴Pro 海盐
2,"耐用度：高
舒适度：拿到手很舒服
操作难度：买的冰淇淋轴，到手即用
外观颜值：黑加仑还是很好看的
响应速度：2.4G几乎没延迟",预售V98Pro Box冰淇淋轴Pro 黑加仑
3,键盘很好看，指尖文创的键帽很有个性特色，键盘整体素质很优秀，各个大键的调教什么的也很良好，还有礼品装、配件什么的也比较齐全，可以说性价比真的很高了，不错不错,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
4,"耐用度：非常结实

舒适度：键帽高度很不错，打字很舒服

操作难度：没有什么难度
外观颜值：颜值很高，键帽很好看

响应速度：响应速度很快，蓝牙和2.4g都没什么延迟

冰淇淋轴的手感真的很不错，大键的手感很棒！非常满意",预售V98Pro Box冰淇淋轴Pro 海盐
5,"物超所值，商品设计完美，外观也很高大上，让人爱不释手。
客服更是热情的没话说，这次购物很满意，很满意的一次购物，商家服务好。
发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心！
冰淇淋轴特别好用，声音清脆，键帽配色清新，按起来很舒服！",预售V98Pro Box冰淇淋轴Pro 海盐
6,"键盘不错 很符合期待 性价比太高了 颜色也很靓
说一下手感吧 手感很不错 品控提升空间还是很好的
期待一下以后",预售V98Pro 蒸汽波轴Pro 海盐
7,"耐用度：东西质量还可以，快递速度也很给力
舒适度：很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心
外观颜值：东西不错，还有优惠，可以放心省钱购买，不要犹豫了
操作难度：?非常漂亮，做工精细，颜值担当，非常方便，?喜欢的朋友可以下手！",预定V98Pro 蒸汽波轴Pro 黑加仑
8,"舒适度：特别舒服
操作难度：打开即用，特别方便，说明书也很详细。
外观颜值：特别耐看，越看越好看
响应速度：特别快，三模连接，延迟很小。
这个好看好用，按键手感比较灵活，弹性挺足的，拿来玩游戏打字效果好，声音足够清脆，操作听起来带劲
很，灯光效果多种多样，使用快捷键切换也很简单方便，透光折射出来就是两个字炫酷，正正方方键帽很稳，操作起来比较轻便顺手，放在桌子上也不占多少空间，就喜欢这种的，非常实用，体验强，非常开心",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
9,包装很好，键帽做工很好配色也很漂亮，细节做工都挺好的，最优秀的就是这个轴，不轻不重，冲着这个轴就超值了！,预售V98Pro Box冰淇淋轴Pro 黑加仑
10,"舒适度：舒适好用，非常顺滑！
响应速度：反应很快，无线和有线反应差不多，基本感觉不到差异。
外观颜值：海盐配色小清新，很满意。灯光效果还好，个人喜欢纯色等效，没那么花里胡哨。
使用感受，打字很丝滑，声音比较安静，办公室使用还是比较合适的。",预售V98Pro Box冰淇淋轴Pro 海盐
1,到手即用，键盘润滑舒服。大键声音完美，蒸汽波pro轴手感清脆，gas结构软弹，2.4g和蓝牙链接没有问题，外观小清新，耐看换上送的大键键盘更好看了。,预售V98Pro 蒸汽波轴Pro 海盐
2,"外观颜值：冰激凌海盐外观，非常可爱。mda高度键帽，98配列，颜值满分。


响应速度：三模连接，打字打游戏都没有延迟感。

舒适度：冰激凌PRO轴，配合pbt键帽，手感非常舒服，gasket结构，打字音非常麻将！",预售V98Pro Box冰淇淋轴Pro 海盐
3,"第一次买这么贵的键盘，体验比预想要好得多，打字确实舒服，灯光效果也是够炫，可玩性很强。
外观颜值：颜值和设计没得说，很好看。
舒适度：特别顺滑，打字停不下来",预售V98Pro Box冰淇淋轴Pro 海盐
4,"舒适度：不错
外观颜值：挺好看的，除了空格键反装，正装会卡住，用送的五面热升华可以解决
响应速度：很快，2.4?明显延时

首发入手目前没发现问题，目前良好，手感挺不错，跟box红有点像，声音很HiFi，mda键帽也很不错，很喜欢",预售V98Pro 蒸汽波轴Pro 黑加仑
5,"耐用度：pbt的键帽很好用
舒适度：用起来很丝滑，轴体声音很好听
操作难度：很简单说明书写的很详细
外观颜值：好看！
响应速度：快！",预售V98Pro 蒸汽波轴Pro 黑加仑
6,应该是目前98配列最卷成品键盘，gas结构，底部填充很满，能升级的配件都给了，大键要求不高基本到手即用，蒸汽波轴顺滑度不错，总之这把键盘还是值得入手的,预售V98Pro 蒸汽波轴Pro 黑加仑
7,"到手就用
舒适度：键盘润滑油很多，很好用
操作难度：键程短，反馈快，打字声音小
外观颜值：rgb灯光很好看
响应速度：反应很快，2.4g与有线反应速度 差不多，用起来很顺手",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
8,"舒适度：键盘非常舒服按键顺滑，名副其实的丝滑冰激凌
外观颜值：很喜欢这个键帽
响应速度：2.4g连接没觉得有任何延迟很喜欢
这个轴用起来实在太舒服了，打字还是游戏感觉都没问题，声音也可以接受，如果有旋钮调节就更好了。",预售V98Pro Box冰淇淋轴Pro 黑加仑
9,"很好用的一个键盘，这个冰淇淋轴也是第一次使用，打字很顺滑，之前都是在用红轴和青轴。
配色方面这个黑加仑的比海盐耐看一些，三种模式也是使用很方便和流畅，这个价位真的是一款很棒的键盘了",预售V98Pro Box冰淇淋轴Pro 黑加仑
10,非常好用就完事了，请忽略电脑风扇声音 耐用度:很好很好非常好 舒适度:键盘润滑很舒服，很好用 操作难度:键程短，反馈快，打字声音小。人体工学设计，打字不累 外观颜值:蓝紫配色，小清新，非常好看。rgb灯光很好看 响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手，,预售V98Pro 蒸汽波轴Pro 海盐
1,给老婆买的键盘等了21天终于到了，她本人很满意，无论是配色和手感，我认为这个键盘的优势就是没有像其他客制化键盘那样加很多配重，一只手就可以轻松拿起来。个人觉得比前段时间买的fl cmk98更好些。老婆对键盘的要求也没什么，好看，好用，便宜就行，恰好这三条全都符合，回头有现货了，我准备在公司搞一把努巴尼的，哈哈哈。,预售V98Pro Box冰淇淋轴Pro 海盐
2,"等了快一个月  果然没有白等  手感不错  声音也好听  总体贼满意
耐用度：非常好
舒适度：非常好
外观颜值：我觉得海盐还不错",预售V98Pro Box冰淇淋轴Pro 海盐
3,很精致，质量非常好，很满意的一次购物。这个价位是真的顶，除了快递有点慢，轴体也是非常可以的,预售V98Pro 蒸汽波轴Pro 黑加仑
4,"耐用度：好
舒适度：很不错
外观颜值：可以算是我买的键盘里第一档的了
键程很短，声音很好听，打字体验感很不错，值得购买",预售V98Pro 蒸汽波轴Pro 海盐
5,"手感还是很不错的，非常喜欢价格也挺实惠的，8000毫安的电池拿到手非常有分量的，很喜欢，vgnyyds，希望产品可以越做越好
耐用度：非常耐用
舒适度：舒适度：很舒服 
操作难度：简单上手
外观颜值：很好看
响应速度：很快",预售V98Pro Box冰淇淋轴Pro 海盐
6,等了好多天，终于到了最喜欢的颜色，太激动啦，这个手感，这个质感，这个声音调教非常的完美，不愧我等待多时，高兴，开心，强烈推荐呀，卷王！,预售V98Pro Box冰淇淋轴Pro 海盐
7,"外观颜值：98键盘，颜色也还ok

舒适度：以前用cherry红，冰淇淋用起来用顺滑跟静音，特别喜欢这个线性轴

操作难度：丝滑顺畅，键盘用得少，这一把非常喜欢",预售V98Pro Box冰淇淋轴Pro 黑加仑
8,"耐用度：做工不错
舒适度：冰淇淋轴体手感很好，键帽也很舒适
操作难度：习惯了标准配列需要时间来适应
外观颜值：白色很亮眼，键帽配色好看
响应速度：无线响应速度不错，感觉不到延迟",预售V98Pro Box冰淇淋轴Pro 黑加仑
9,下单时间1号19:36:10已收到。第一把客制化键盘，不愧是冰淇淋轴，声音是自己想要的，不吵很好听，视频声音跟实际听到的不一样。外观方面也很喜欢，值得推荐，暂时没有发现问题。先使用一段时间，一周之后再追评。,预售V98Pro Box冰淇淋轴Pro 海盐
10,"舒适度：手感很好，声音好听。
响应速度：按压力度不会很大，反应很快。
外观颜值：无论是外观还是灯光都很好看。
操作难度：反馈快，打字声音小。",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
1,"舒适度：按起来是软软糯糯的，声音也很好听。冰激凌轴确实不错，线性轴在公司办公的话也挺挺安静。
外观颜值：还行吧，适合女生一点
总体来说性价比很不错，拉满，希望可以耐用度久一点，暂时没发现瑕疵。",预售V98Pro Box冰淇淋轴Pro 黑加仑
2,"外观颜值：外观很好看海盐的配色很清新
响应速度：响应速度很快1000的回报率延迟在1ms
操作难度：操作很简单说明书写的很清楚
舒适度：用起来感觉很不错，冰淇淋的轴体，热刀切黄油手感用起来很丝滑，非常推荐
总体来说是把非常不错的键盘，这个价位也没有比它更好的选择，性价比直接拉满，不仅有好看的外观，舒适的轴体，还有拉满的配置，简直不要好了！！！",预售V98Pro Box冰淇淋轴Pro 海盐
3,"外观颜值：好看好看好看好看好看好看好看好看

响应速度：还可以
舒适度：码字不会太累，声音好听，不吵
一号晚上8点11下单的，19号发的货，21号到货，总体很棒，第一次买键盘，我觉得很不错，不亏，很值",预售V98Pro Box冰淇淋轴Pro 海盐
4,虽然说预购的，但是等待时间没有别人说的那么长，不到一周就到了。声音真的不大，很清脆，手感也不错，性价比很高了。另外实物比照片好看太多，之前还想着要换键帽，到货后完全不想换了。,V98Pro 极地狐轴 限定款（预售年后发货） 
5,键盘挺好的但是我个小白看说明书看不懂驱动也连不上整体还成吧昨天发货今天就到了,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
6,"实物外观我觉得比展示图好，分量也足
舒适度：手感可以，声音比我之前的红轴好很多，大键也ok",预售V98Pro Box冰淇淋轴Pro 海盐
7,"vgn98pro这款键盘是我觉得在这个价位中爆杀其他所有键盘的一个非常卷的一个卷王
该有的全都有，你想要的他也有，而且在399这个价位拥有冰淇淋Pro轴真的超级香，我用完后感觉非常的舒服，虽然快递有一点点慢，但是收到之后就非常的高兴，很开心
大货没有什么问题，所有的大键位也很满意，不错不错",预售V98Pro Box冰淇淋轴Pro 黑加仑
8,我的是冰淇淋Pro轴黑加仑版本，这个配色和黑色的电脑很搭呀。试了一下大键换了之后回弹非常清爽，干净利落啊，颜值也直接up，小键是短键程，触底声音比较柔和，回弹很快，触发力度也不是很大。还有那个2.4g的USB设计在右侧很方便，上面还有vgn的logo。,预售V98Pro Box冰淇淋轴Pro 黑加仑
9,颜色配色挺好的，灯光也可以，设置很多。键盘声音也不错，反应灵敏，手感也好，还支持三模，这个价位基本上无敌了，无脑入。,预售V98Pro Box冰淇淋轴Pro 海盐
10,"键盘最大优势确实是冰淇淋轴 手感和按键我都很满意 外形很不错 是我喜欢的颜色 这也是我最满意的地方 分量挺重的 没拆开 但是确实用料可能挺扎实的
说一下几个我不满意的地方
1.键盘开灯以后那个缝隙就显得很大 能透过缝隙看到下面的灯和轴体孔 显得很low 真的很low 就好像一个美女长了很大的牙缝一样
2. 侧面的切换模式开关 个人很不喜欢 确认感很弱 而去调起来不舒服 我觉得换成 旋钮或者拨片都更好 
3.发货实在是太慢了  而且客服更是拉稀  可以说是查无此人 找个客服跟**b做图灵测试一样
以上是我的体验反馈 总体我是满意的 这个价位这个产品力 说一句性价比很高不过分 不准备退货",预售V98Pro Box冰淇淋轴Pro 海盐
1,很精致，蒸汽波Pro也还不错，MDA高度感觉还是没有原厂舒服，总体算是超高性价比产品，很满意的一次购物。谢谢店家！,预定V98Pro 蒸汽波轴Pro 海盐
2,"耐用度：刚刚拿到感觉无敌好用
舒适度：很舒服，按键很轻柔，码字工作都不会累
外观颜值：超级无敌！很好看耐看！
响应速度：很快！！！
感觉非常好用！！！已经在爆炸使用了！！比之前用过的键盘都好用。强力推荐！！",预售V98Pro Box冰淇淋轴Pro 海盐
3,没想到这么快就收到了，用了几天才来评价的。打字很润，直上直下非常顺滑。键盘做工也不错，细节方面也很到位。三模RGB冰淇淋轴，热插拔，98配列，入坑即退坑。。。,预售V98Pro Box冰淇淋轴Pro 海盐
4,第一次用机械键盘，感觉这手感实在是太好了，键盘打字也非常顺滑，值得大家使用与选购。颜色也非常不错，看起来心情舒畅，有喜欢这个颜色的，推荐使用。,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
5,"耐用度：非常奈斯，大电池可以用很久不充电

舒适度：冰淇淋轴按压很舒服

外观颜值：如图，黑加仑色还是很好看的，实物更好看
响应速度：2.4g无线没延迟?",预售V98Pro Box冰淇淋轴Pro 黑加仑
6,"终于到货了，键盘很漂亮，灯光很棒，打字没延迟，价格也优惠，是一个非常值得购买的商品，
耐用度：非常好用
舒适度：按着很轻，适合打字
操作难度：无难度
外观颜值：超漂亮，炫酷",预售V98Pro Box冰淇淋轴Pro 海盐
7,"耐用度：电池可以用很久，不错
舒适度：很舒服，轴体顺滑，键帽材质很亲肤。
外观颜值：黑加仑很耐看
响应速度：很快。
整体是把做工优秀的键盘，性价比很高，好用就完事了。",预售V98Pro Box冰淇淋轴Pro 黑加仑
8,键盘性价比！非常高轴体也非常OK非常丝滑，rgb灯效也是很不错，非常好希望能够继续内卷下去干翻同行！哈哈哈哈加油加油！,预售V98Pro Box冰淇淋轴Pro 海盐
9,"终于到货了，&ldquo;中奖&rdquo;一次经历了换货，换货的速度可以??
外观颜值：这个配色颜值很高，灯光不暗，这种键帽从侧边看肯定不亮
舒适度：冰淇淋轴 消音棉 轴下垫，用料很足，手感很棒，大键肉的情况用久点就好了
耐用度：三模连接，8000的电池不开灯可以用很久了",预售V98Pro Box冰淇淋轴Pro 海盐
10,"耐用度：非常耐用
舒适度：非常舒适
操作难度：没有难度
外观颜值：斩男又斩女
响应速度：2.4g非常快",预售V98Pro 蒸汽波轴Pro 海盐
1,这个键盘我期待了好久，因为疫情原因今天才拿到。上手的感觉非常棒，键盘本身堆料非常足，轴体的声音听着很舒服，大键润的也很足，按着也不是很肉。这款的颜值我一眼相中，真滴不错。年度卷王当之无愧，除了直播的一些问题基本没啥问题，希望越做越好。,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
2,"耐用度：感觉很耐用。
舒适度：很舒服，还用多说么。
操作难度：没有什么操作难度，很合手。
外观颜值：黑加仑，漂亮的一批。
响应速度：快的一批，没见过这么快的键盘，反正就是很满意。",预售V98Pro Box冰淇淋轴Pro 黑加仑
3,"耐用度：刚难道很喜欢
舒适度：按键很舒服
操作难度：简单易上手
外观颜值：键帽好看灯光很炫
响应速度：很快",预售V98Pro Box冰淇淋轴Pro 黑加仑
4,"舒适度：极其舒适
操作难度：简单
外观颜值：优雅！
响应速度：快
感觉很厚实，用料很足，手感很好，我这把是没看见毛边，大键无杂音声音很纯，总之非常奈斯",预售V98Pro Box冰淇淋轴Pro 海盐
5,"舒适度：box奶油冰淇淋轴打字很顺滑。
外观颜值：黑加仑配色很不错，个人觉得比海盐耐看。
响应速度：无线连接稳定
操作难度：操作难度：我这把，大键属于到手用，空格挺稳的。",预售V98Pro Box冰淇淋轴Pro 黑加仑
6,键盘终于到手啦！！等了整整17天！但是值得的！手感真的很舒服很舒服，声音听起来也很棒，大键没有杂音，灯光也是拉满的，做工我没看到问题，非常喜欢！,预售V98Pro Box冰淇淋轴Pro 黑加仑
7,"不错，手感很好，一步到位，
耐用度：挺好
舒适度：很棒
操作难度：简单
外观颜值：简约好看",预售V98Pro Box冰淇淋轴Pro 海盐
8,键盘非常好用 颜值在线 手感舒服 而且无线电池容量非常大 基本解决电量焦虑 这次的双十一vgn真是给了我一个大大的惊喜 没想到能买到这么出色的键盘 送了增补大键 也是非常好看 总体来说这是一把买了不会后悔的键盘,预售V98Pro 蒸汽波轴Pro 黑加仑
9,非常的好用，特别的棒，第一次用这个价位的键盘，感觉很好，声音也非常的小，特别适合打游戏，外观也非常好看，真的是太棒了,预售V98Pro Box冰淇淋轴Pro 黑加仑
10,"耐用度：很好，冰淇凌轴懂得都懂，声音很hifi
舒适度：没有空腔音，很舒服
外观颜值：这配色有apex紫水晶那味了，我太喜欢了
响应速度：很快，好用",预售V98Pro Box冰淇淋轴Pro 黑加仑
1,"买的第四个键盘，颜值方面挺满意的。
操作难度：很流畅
舒适度：很舒服
耐用度：刚开始用，还在观察",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
2,键盘真的是很不错很不错 这个价位段哪怕是六百以上价位段也是非常好的选择 轴体素质非常高 键盘填充的也非常厚实 手感很不错 灯光亮度适中 续航还没测不过应该非常顶 键盘做工也很可以 键帽质量一般过得去总之这个价位段因该没有能超过的了,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
3,"这个键盘手感真的超级棒，比之前买的键盘声音安静很多，店家很贴心的出厂给空格键反装了一下，还送了一个空格替换键，换上去很好看
外观颜值：海盐冰淇淋的配色很好看",预售V98Pro Box冰淇淋轴Pro 海盐
4,"终于拿到预售的键盘了，非常喜欢，声音也很好听。会推荐给朋友并回购的哈哈哈哈。
外观颜值：很棒
操作难度：简单
耐用度：很棒
舒适度：非常舒适",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
5,收到使用了半个月，键盘很不错。打字：特别舒服好用。舒适度:键盘润滑很舒服，很好用。操作难度:键程短，反馈快，打字声音小。外观颜值:海盐蓝紫配色，小清新，非常好看。rgb灯光很好看。响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手。下载驱动后解锁了更多玩法，体验很好。,预售V98Pro Box冰淇淋轴Pro 海盐
6,海盐配色很好看特别小清新，实物看起来比照片有质感很多很多。冰淇淋pro轴不用说了，非常顺滑，声音好听，在办公室用也不会吵到别人。很喜欢！,预售V98Pro Box冰淇淋轴Pro 海盐
7,2022卷王终于收到啦，399这个配置简直拉满，对比了迈从，冰激凌不多说了，顺滑度比灰木强太多了，大键也妥妥的第一梯队，需要搭配手托使用，高度刚刚合适，灯光确实暗，关灯下效果刚好，没啥光污染，开灯的话基本不可见?不过我平时也补开光，大家赶紧下单备年货啦！,预售V98Pro Box冰淇淋轴Pro 黑加仑
8,"舒适度：到手可用，明显比我买的上一款便宜键盘好用
操作难度：易上手好操作
外观颜值：非常好看，很喜欢
响应速度：响应灵敏，回弹有力
耐用度：耐用度还需要以后更多使用",预售V98Pro Box冰淇淋轴Pro 海盐
9,"耐用度：蓝牙，2.4g的回报率很好
舒适度：键帽的材质，高度，使用起来都是很舒适的，轴体的回弹性也很好，大键调教的很好，有出厂润滑
外观颜值：颜值在线，整体做工满满的心意，就是键盘的拆卸有点困难",预售V98Pro Box冰淇淋轴Pro 海盐
10,"虽然等了半个月，但是到手后很满意，这个确实性价比是最高的一款键盘了，第一次买这么贵的，没有翻车很开心。键盘声音很稳定，没有杂音，键盘颜值也高，海盐冰淇淋真好看，手感也很不错
外观颜值：很好看
响应速度：没有感觉到位延迟，我连了无线，还给平板连了蓝牙，切换很快
唯一不足可能是三模切换键不够灵活",预售V98Pro Box冰淇淋轴Pro 海盐
1,好用！键盘润滑很舒服，很好用，键程短，反应快，声音小。人体工学设计，打字不累外观，黑加仑配色，沉稳，非常好看！rgb灯光很好看，可以自定义！反应很快，2.4g与有线反应速度差不多，用起来很顺手！！！强烈推荐！！,预售V98Pro Box冰淇淋轴Pro 黑加仑
2,"舒适度：非常棒！键帽高度舒适，打字很流畅
外观颜值：很好康，白色的底搭配什么键帽都不错
耐用度：很有分量，质感很好，几乎没什么瑕疵",预售V98Pro Box冰淇淋轴Pro 海盐
3,键盘手感很好，声音很一致，小瑕疵虽然也有，比如品控方面，不过性价比还可以，值得购买。空格键的调教还有进步空间。灯光可能是因为键帽不透光的原因比较暗，很适合办公使用，不打扰到别人，声音也不吵。整体来说很满意?，还是可以的，打字速度飞快。,预售V98Pro 蒸汽波轴Pro 海盐
4,"舒适度：大键声音也挺好听
外观颜值：黑加仑颜值也很满意
响应速度：蓝牙和无线连接速度也很快 没有延迟
灯光也有很多种，也可以自定义 基本满足所有需求",预售V98Pro Box冰淇淋轴Pro 黑加仑
5,键盘虽然等了好多天，但是收到以后还是很香的。pbt键帽手感很舒服，键帽颜色实际上手要比图片里的好看。蒸汽波轴用了一下，感觉有点像金粉轴的感觉，很适合办公码字，整体非常满意，颜值很高。,预售V98Pro 蒸汽波轴Pro 海盐
6,等待确实是值得的，键盘手感非常不错，做工也没遇到什么问题，3模都正常链接，键盘搭配也不错，无线接收器的位置也很讨巧，航插质量尚可，整体来说非常满意,预售V98Pro Box冰淇淋轴Pro 海盐
7,"总体来说手感很不错，反应也快，蓝牙连接没有延迟大键声音也不错，厚实，键盘有重量。
耐用度：非常好用
舒适度：敲起来声音很脆
操作难度：舒服好看，自重有点重，稳
外观颜值：好看啊
响应速度：反应很快的，309价位这个键盘，可冲！",预售V98Pro 蒸汽波轴Pro 海盐
8,刚到手。很好看，有分量！挺好的，声音我很喜欢，配色也很不错，希望后续没有问题，好评，希望用久点！挺好看的，快递也很快！不错。 有问题追评,预定V98Pro Box冰淇淋轴Pro努巴尼源限定
9,时隔二十多天终于等到了，索性没有让人失望。键帽的手感非常棒，轴体的声音和手感很舒服很丝滑，大件调教很好，卫星轴手感基本一致，还配了一个防尘罩，总之是非常满意的，唯一的不足就是实在等太久了，不过好在对得起等待。,预售V98Pro 蒸汽波轴Pro 海盐
10,"耐用度：非常好 舒适度:键盘润滑很舒服，很好用
舒适度： 键程短，反馈快，打字声音小。人体工学设计，打字不累
外观颜值：样子没的说，一眼看中。
rgb灯光很好看响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手 预售赠了个空格键帽，还有3个轴，一个拆卸器 还有一根type-c usb的数据线",预售V98Pro Box冰淇淋轴Pro 海盐
